Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2008,0000057766,3,          ,                              ,                         ,  ,02,0000159145,0,HARVEST BANK OF MARYLAND      ,15810 GAITHER DRIVE                     ,GAITHERSBURG             ,MD,20877     ,02-0726381
2008,0000057772,3,          ,                              ,                         ,  ,09,0000063903,0,EDGEBROOK BANK                ,6000 W. TOUHY AVENUE                    ,CHICAGO                  ,IL,60646-1275,20-2467833
2008,0000057776,3,          ,                              ,                         ,  ,02,0000190450,0,HOWARD BANK                   ,6011 UNIVERSITY BLVD #370               ,ELLICOTT CITY            ,MD,21043     ,20-0558805
2008,0000057777,3,          ,                              ,                         ,  ,02,0000183191,0,MERIDIAN BANK                 ,92 LANCASTER AVENUE                     ,DEVON                    ,PA,19333     ,32-0116054
2008,0000057783,3,          ,                              ,                         ,  ,05,0000107425,0,SELECT BANK & TRUST COMPANY   ,3600 CHARLES BOULEVARD                  ,GREENVILLE               ,NC,27858     ,55-0870386
2008,0000057785,3,          ,                              ,                         ,  ,11,0000054154,0,LAKEVIEW BANK                 ,9725 163RD ST W                         ,LAKEVILLE                ,MN,55044     ,20-1249966
2008,0000057787,3,          ,                              ,                         ,  ,13,0000601608,0,SOVEREIGN BANK                ,17950 PRESTON ROAD  SUITE 500           ,DALLAS                   ,TX,75252     ,20-1219107
2008,0000057789,3,          ,                              ,                         ,  ,05,0000091220,0,PATRIOT BANK                  ,1815 LITTLE ROAD                        ,TRINITY                  ,FL,34655     ,20-0830384
2008,0000057794,3,          ,                              ,                         ,  ,05,0000104739,0,AMERICAN UNITED BANK          ,1888 OLD NORCROSS ROAD                  ,LAWRENCEVILLE            ,GA,30044     ,41-2157676
2008,0000057796,3,          ,                              ,                         ,  ,05,0000090588,0,COMMUNITY BANK OF CAPE CORAL  ,61 HANCOCK BRIDGE PARKWAY W.            ,CAPE CORAL               ,FL,33991     ,92-0183163
2008,0000057799,3,          ,                              ,                         ,  ,14,0000183446,0,FIRST SOUND BANK              ,925 FOURTH AVE.  SUITE 2350             ,SEATTLE                  ,WA,98104     ,20-1274248
2008,0000057803,3,          ,                              ,                         ,  ,14,0028404352,0,GMAC BANK                     ,1100 VIRGINIA DRIVE                     ,FT. WASHINGTON           ,PA,19034     ,51-0411956
2008,0000057804,3,          ,                              ,                         ,  ,02,0000174414,0,BUCKS COUNTY BANK             ,200 SOUTH MAIN STREET                   ,DOYLESTOWN               ,PA,18901     ,26-0092436
2008,0000057810,3,          ,                              ,                         ,  ,05,0000190691,0,HAMILTON STATE BANK           ,1907 HIGHWAY 211                        ,HOSCHTON                 ,GA,30548     ,20-1515603
2008,0000057814,3,          ,                              ,                         ,  ,05,0000189838,0,BANK OF FLORIDA - TAMPA BAY   ,777 S HARBOUR ISLAND BLVD STE 125       ,TAMPA                    ,FL,33602     ,20-1779341
2008,0000057815,3,          ,                              ,                         ,  ,05,0000107688,0,BBU BANK                      ,150 ALHAMBRA CIRCLE   SUITE 100         ,CORAL GABLES             ,FL,33134     ,20-2768792
2008,0000057819,3,          ,                              ,                         ,  ,05,0000171749,0,HANCOCK BANK OF FLORIDA       ,101 N MONROE STREET                     ,TALLAHASSEE              ,FL,32301     ,20-0861045
2008,0000057820,3,          ,                              ,                         ,  ,14,0000230227,0,LEGACY BANK                   ,15100 N 78TH WAY  STE 101               ,SCOTTSDALE               ,AZ,85260     ,20-1801625
2008,0000057825,3,          ,                              ,                         ,  ,13,0000147830,0,NASHVILLE BANK AND TRUST      ,4525 HARDING ROAD  SUITE 300            ,NASHVILLE                ,TN,37205     ,32-0101285
2008,0000057826,3,          ,                              ,                         ,  ,13,0000061482,0,TOWN CENTER BANK              ,654 N DENTON TAP ROAD                   ,COPPELL                  ,TX,75019     ,20-1573838
2008,0000057832,3,          ,                              ,                         ,  ,05,0000048389,0,PRIME BANK                    ,5770 N WILKHAM ROAD                     ,MELBOURNE                ,FL,32940     ,20-1662568
2008,0000057835,3,          ,                              ,                         ,  ,13,0000059096,0,SIGNATURE BANK                ,355 EASTMAN PARK DRIVE                  ,WINDSOR                  ,CO,80550     ,20-1345327
2008,0000057841,3,          ,                              ,                         ,  ,13,0000158179,0,VALLIANCE BANK                ,1601 NORTHWEST EXPRESSWAY               ,OKLAHOMA CITY            ,OK,73118     ,41-2149887
2008,0000057844,3,          ,PENN LIBERTY FINANCIAL CORP   ,WAYNE                    ,PA,02,0000285235,0,PENN LIBERTY BANK             ,724 W LANCASTER AVE SUITE 210           ,WAYNE                    ,PA,19087     ,20-1261466
2008,0000057845,3,          ,                              ,                         ,  ,05,0000203321,0,ALARION BANK                  ,ONE NE 1ST AVE                          ,OCALA                    ,FL,34470     ,20-0586873
2008,0000057847,3,          ,                              ,                         ,  ,05,0000119351,0,GEORGIA TRUST BANK            ,2725 MALL OF GEORGIA BLVD               ,BUFORD                   ,GA,30519     ,34-1986575
2008,0000057850,3,          ,                              ,                         ,  ,14,0000045932,0,OJAI COMMUNITY BANK           ,PO BOX 1568                             ,OJAI                     ,CA,93024-1568,01-0818409
2008,0000057854,3,          ,                              ,                         ,  ,05,0000104990,0,TRISTONE COMMUNITY BANK       ,312 JONESTOWN ROAD                      ,WINSTON-SALEM            ,NC,27104     ,20-1871171
2008,0000057855,3,          ,                              ,                         ,  ,14,0000106678,0,CHARTER OAK BANK              ,600 TRANCAS STREET                      ,NAPA                     ,CA,94558     ,83-0403852
2008,0000057857,3,          ,                              ,                         ,  ,13,0000181491,0,TIMBERLINE BANK               ,633 24 ROAD                             ,GRAND JUNCTION           ,CO,81505     ,20-1627073
2008,0000057861,3,          ,                              ,                         ,  ,09,0000069911,0,BANK OF MICHIGAN              ,30095 NORTHWESTERN HIGHWAY              ,FARMINGTON HILLS         ,MI,48334     ,20-1708976
2008,0000057862,3,          ,                              ,                         ,  ,14,0000097348,0,THURSTON FIRST BANK           ,204 PEAR ST. NE  P O BOX 7877           ,OLYMPIA                  ,WA,98507-7877,87-0731820
2008,0000057866,3,          ,                              ,                         ,  ,09,0000063583,0,AZTECAMERICA BANK             ,7222 W CERMAK ROAD                      ,NORTH RIVERSIDE          ,IL,60546     ,20-2985187
2008,0000057868,3,          ,                              ,                         ,  ,05,0000377850,0,COMMUNITYSOUTH BANK AND TRUST ,6602 CALHOUN MEMORIAL HIGHWAY           ,EASLEY                   ,SC,29640     ,20-1899627
2008,0000057871,3,          ,                              ,                         ,  ,02,0000037787,0,MOREBANK                      ,470 W CHELTENHAM AVE                    ,PHILADELPHIA             ,PA,19126     ,20-1681309
2008,0000057877,3,          ,                              ,                         ,  ,14,0000052236,0,THE BANK OF OSWEGO            ,310 NORTH STATE STREET  #218            ,LAKE OSWEGO              ,OR,97034     ,55-0888449
2008,0000057882,3,          ,                              ,                         ,  ,05,0000114151,0,LEGACY STATE BANK             ,3825 HARRISON ROAD                      ,LOGANVILLE               ,GA,30052     ,20-1835799
2008,0000057884,3,          ,                              ,                         ,  ,11,0000047125,0,SUPERIOR BANK                 ,90 VILLAGE SQUARE SHOPPING CENTER       ,HAZELWOOD                ,MO,63042     ,81-0647272
2008,0000057888,3,          ,                              ,                         ,  ,05,0000420641,0,NEWDOMINION BANK              ,1111 METROPOLITAN AVENUE  STE 500       ,CHARLOTTE                ,NC,28204     ,20-1026416
2008,0000057892,3,          ,                              ,                         ,  ,11,0000116862,0,VISIONBANK                    ,3000 25TH ST S                          ,FARGO                    ,ND,58103     ,20-0987179
2008,0000057893,3,          ,                              ,                         ,  ,14,0000063402,0,METROPACIFIC BANK             ,18831 VON KARMAN AVE. STE. 101          ,IRVINE                   ,CA,92612     ,83-0408005
2008,0000057898,3,          ,                              ,                         ,  ,05,0000069911,0,FIRST MADISON BANK & TRUST    ,P O BOX 389                             ,COLBERT                  ,GA,30628     ,20-2110969
2008,0000057903,3,          ,                              ,                         ,  ,14,0000460433,0,FIRST COMMUNITY BANK          ,438 FIRST STREET                        ,SANTA ROSA               ,CA,95401     ,20-1904513
2008,0000057913,3,          ,                              ,                         ,  ,13,0000101406,0,COHUTTA BANKING COMPANY       ,800 MARKET STREET                       ,CHATTANOOGA              ,TN,37402     ,42-1646697
2008,0000057919,3,          ,                              ,                         ,  ,02,0000260139,0,NORTH JERSEY COMMUNITY BANK   ,180 SYLVAN AVENUE                       ,ENGLEWOOD CLIFFS         ,NJ,07632     ,20-1172127
2008,0000057922,3,          ,                              ,                         ,  ,13,0000076383,0,TEXAS BRAND BANK              ,1919 S SHILOH RD STE 100 LB 30          ,GARLAND                  ,TX,75042     ,20-2160647
2008,0000057923,3,          ,                              ,                         ,  ,05,0000116175,0,PEACH STATE BANK & TRUST      ,325 WASHINGTON ST                       ,GAINESVILLE              ,GA,30501     ,75-3182591
2008,0000057924,3,          ,                              ,                         ,  ,14,0000084258,0,FOUNDERS COMMUNITY BANK       ,237 HIGUERA STREET                      ,SAN LUIS OBISPO          ,CA,93401     ,20-2074559
2008,0000057930,3,          ,                              ,                         ,  ,05,0000291586,0,FREEDOM BANK                  ,410 CORTEZ ROAD WEST                    ,BRADENTON                ,FL,34207     ,20-2174285
2008,0000057934,3,          ,                              ,                         ,  ,05,0000255817,0,STONEGATE BANK                ,1430 NORTH FEDERAL HIGHWAY              ,FORT LAUDERDALE          ,FL,33304     ,20-1166379
2008,0000057941,3,          ,                              ,                         ,  ,02,0000182042,0,BANK OF GEORGETOWN            ,1054 31ST STREET NW SUITE 18            ,WASHINGTON               ,DC,20007     ,45-0423891
2008,0000057942,3,          ,                              ,                         ,  ,02,0000095887,0,MONUMENT BANK                 ,7401 WISCONSIN AVENUE  SUITE 300        ,BETHESDA                 ,MD,20814     ,20-2294112
2008,0000057943,3,          ,                              ,                         ,  ,05,0000067575,0,AMERICAN SOUTHERN BANK        ,745 CHASTAIN ROAD BUILDING 4000         ,KENNESAW                 ,GA,30144     ,20-2901207
2008,0000057945,3,          ,                              ,                         ,  ,05,0000095147,0,FREEDOM BANK OF AMERICA       ,9700 KOGER BLVD                         ,ST PETERSBURG            ,FL,33702     ,20-1549472
2008,0000057949,3,          ,                              ,                         ,  ,09,0000103198,0,BENCHMARK BANK                ,461 BEECHER RD                          ,GAHANNA                  ,OH,43230     ,75-3193062
2008,0000057954,3,          ,                              ,                         ,  ,13,0000082491,0,SUMNER BANK & TRUST           ,240 W BROADWAY                          ,GALLATIN                 ,TN,37066     ,20-1007064
2008,0000057960,3,          ,                              ,                         ,  ,05,0000156580,0,ORANGE BANK OF FLORIDA        ,519 N. MAGNOLIA AVENUE                  ,ORLANDO                  ,FL,32801-1338,20-2535722
2008,0000057965,3,          ,                              ,                         ,  ,13,0000297670,0,BANK OF HOUSTON               ,750 BERING DR.  SUITE 100               ,HOUSTON                  ,TX,77057-2277,01-0828609
2008,0000057966,3,          ,                              ,                         ,  ,14,0000084652,0,FIRST CHOICE BANK             ,17414 CARMENITA ROAD                    ,CERRITOS                 ,CA,90703     ,06-1742673
2008,0000057967,3,          ,                              ,                         ,  ,02,0000097302,0,FIRST RESOURCE BANK           ,101 MARCHWOOD ROAD                      ,EXTON                    ,PA,19341     ,20-2139081
2008,0000057971,3,          ,                              ,                         ,  ,09,0000102765,0,LINCOLNWAY COMMUNITY BANK     ,1000 E LINCOLN HIGHWAY                  ,NEW LENOX                ,IL,60451     ,20-2895970
2008,0000057972,3,          ,                              ,                         ,  ,09,0000135647,0,FOUNDATIONS BANK              ,N35W23877 HIGHFIELD COURT SUITE 100     ,PEWAUKEE                 ,WI,53072     ,20-3373062
2008,0000057973,3,          ,                              ,                         ,  ,05,0000122725,0,BISCAYNE BANK                 ,3121 COMMODORE PLAZA  3RD FLOOR         ,COCONUT GROVE            ,FL,33133     ,20-2548364
2008,0000057976,3,          ,                              ,                         ,  ,14,0000152328,0,DESERT COMMERCIAL BANK        ,44801 VILLAGE COURT                     ,PALM DESERT              ,CA,92260     ,20-2317662
2008,0000057978,3,          ,                              ,                         ,  ,14,0000110100,0,BUSINESS BANK                 ,1854 S BURLINGTON BLVD                  ,BURLINGTON               ,WA,98233     ,20-2414781
2008,0000057983,3,          ,                              ,                         ,  ,02,0000102841,0,INDUS AMERICAN BANK           ,1536 OAK TREE RD                        ,ISELIN                   ,NJ,08830     ,33-1124998
2008,0000057984,3,          ,                              ,                         ,  ,09,0000044778,0,BANK OF AUBURN HILLS          ,1988 OPDYKE RD                          ,AUBURN HILLS             ,MI,48326     ,20-2852627
2008,0000057987,3,          ,                              ,                         ,  ,02,0000151429,0,UNITED INT'L BANK             ,41-60 MAIN STREET                       ,FLUSHING                 ,NY,11355     ,61-1493341
2008,0000057993,3,          ,                              ,                         ,  ,05,0000838066,0,SERVIS FIRST BANK             ,3300 CAHABA ROAD                        ,BIRMINGHAM               ,AL,35223     ,20-2451671
2008,0000057994,3,          ,                              ,                         ,  ,05,0000106055,0,NORTHSIDE BANK                ,P. O. BOX 283                           ,ADAIRSVILLE              ,GA,30103     ,84-1704146
2008,0000057997,3,          ,                              ,                         ,  ,05,0000431558,0,BRYANT BANK                   ,234 GOODWIN CREST DRIVE                 ,HOMEWOOD                 ,AL,35209     ,20-2960984
2008,0000058000,3,          ,                              ,                         ,  ,11,0000050587,0,VISIONBANK                    ,712 S KANSAS AVE                        ,TOPEKA                   ,KS,66603-3816,20-2538109
2008,0000058005,3,          ,                              ,                         ,  ,05,0000099353,0,GEORGIA HERITAGE BANK         ,18 GEORGIA HERITAGE PLACE               ,DALLAS                   ,GA,30132     ,20-3657293
2008,0000058013,3,          ,                              ,                         ,  ,11,0000178571,0,TWO RIVERS BANK AND TRUST     ,4400 WESTOWN PKWY  STE 304              ,WEST DES MOINES          ,IA,50266     ,20-2765067
2008,0000058014,3,          ,                              ,                         ,  ,13,0000152912,0,INDEPENDENT BANK OF AUSTIN  SS,P O BOX 342049                          ,AUSTIN                   ,TX,78734     ,20-1635168
2008,0000058016,3,          ,                              ,                         ,  ,05,0000069448,0,COMMERCE BANK OF SW FLORIDA   ,1520 ROYAL PALM SQUARE BLVD.  SUITE 100 ,FT. MYERS                ,FL,33919     ,20-3210268
2008,0000058018,3,          ,                              ,                         ,  ,11,0000456894,0,ST. LOUIS BANK                ,14323 SO. OUTER FORTY ROAD              ,TOWN AND COUNTRY         ,MO,63017     ,20-2725052
2008,0000058019,3,          ,                              ,                         ,  ,14,0000058956,0,CORONADO FIRST BANK           ,801 ORANGE AVE  STE 101                 ,CORONADO                 ,CA,92118     ,20-2426311
2008,0000058020,3,          ,                              ,                         ,  ,09,0000186849,0,COMMERCE STATE BANK           ,508 SHEPHERDS DR                        ,WEST BEND                ,WI,53090     ,35-2259112
2008,0000058022,3,          ,                              ,                         ,  ,09,0000065267,0,THE FIRST BEXLEY BANK         ,2680 EAST MAIN STREET                   ,BEXLEY                   ,OH,43209     ,22-3927381
2008,0000058025,3,          ,                              ,                         ,  ,13,0000061085,0,FORT COLLINS COMMERCE BANK    ,3700 S. COLLEGE AVENUE                  ,FORT COLLINS             ,CO,80525     ,20-2917953
2008,0000058040,3,          ,                              ,                         ,  ,13,0000094771,0,CIVIC BANK & TRUST            ,3325 WEST END AVENUE                    ,NASHVILLE                ,TN,37203     ,20-0763975
2008,0000058045,3,          ,                              ,                         ,  ,05,0000188856,0,CNLBANK  FIRST COAST          ,10739 DEERWOOD PARK BLVD SUITE 100      ,JACKSONVILLE             ,FL,32256     ,20-1448345
2008,0000058048,3,          ,                              ,                         ,  ,02,0000042874,0,HIGHLANDS STATE BANK          ,310 ROUTE 94                            ,VERNON                   ,NJ,07462     ,20-2017322
2008,0000058049,3,          ,                              ,                         ,  ,09,0000081376,0,ECLIPSE BANK                  ,3827 SHELBYVILLE                        ,LOUISVILLE               ,KY,40207     ,30-0309699
2008,0000058054,3,          ,                              ,                         ,  ,02,0000043228,0,NORTHERN STATE BANK           ,530 PIERMONT ROAD                       ,CLOSTER                  ,NJ,07624     ,20-3528237
2008,0000058057,3,          ,                              ,                         ,  ,11,0000110503,0,TRADITION CAPITAL BANK        ,7601 FRANCE AVE S  #140                 ,EDINA                    ,MN,55435     ,20-3063093
2008,0000058060,3,          ,                              ,                         ,  ,14,0000143477,0,FIRST GENERAL BANK            ,1744 SOUTH NOGALES STREET               ,ROWLAND HEIGHTS          ,CA,91748     ,20-2818573
2008,0000058065,3,          ,                              ,                         ,  ,02,0000040714,0,WATERFORD VILLAGE BANK        ,8411 MAIN STREET                        ,WILLIAMSVILLE            ,NY,14221     ,20-3003118
2008,0000058068,3,          ,                              ,                         ,  ,05,0000087419,0,COVENANT BANK & TRUST         ,P.O. BOX 570                            ,ROCK SPRING              ,GA,30739     ,20-4130511
2008,0000058072,3,          ,                              ,                         ,  ,02,0000169474,0,USA BANK                      ,601 NORTH MAIN STREET                   ,PORT CHESTER             ,NY,10573     ,20-0646362
2008,0000058073,3,          ,                              ,                         ,  ,05,0000119385,0,GULFSOUTH PRIVATE BANK        ,305 MAIN STREET                         ,DESTIN                   ,FL,32541     ,72-1598380
2008,0000058074,3,          ,                              ,                         ,  ,05,0000058930,0,FLINT COMMUNITY BANK          ,P O BOX 70878                           ,ALBANY                   ,GA,31708     ,20-3894060
2008,0000058081,3,          ,                              ,                         ,  ,05,0000114860,0,FLORIDA BANK OF COMMERCE      ,105 E ROBINSON STREET                   ,ORLANDO                  ,FL,32801     ,20-3426097
2008,0000058083,3,          ,                              ,                         ,  ,13,0000062417,0,TEXAS COUNTRY BANK            ,2300 LOHMANS SPUR  SUITE 180            ,LAKEWAY                  ,TX,78734     ,20-3273996
2008,0000058084,3,          ,                              ,                         ,  ,02,0000070757,0,VALLEY GREEN BANK             ,7226 GERMANTOWN AVENUE                  ,PHILADELPHIA             ,PA,19119     ,20-3129638
2008,0000058088,3,          ,                              ,                         ,  ,05,0000147601,0,SOUTHPOINT BANK               ,3500 COLONNADE PARKWAY SUITE 140        ,BIRMINGHAM               ,AL,35243     ,65-1260993
2008,0000058091,3,          ,                              ,                         ,  ,09,0000096224,0,INTEGRITY FIRST BANK          ,101 GRAND AVENUE                        ,WAUSAU                   ,WI,54403     ,20-3835462
2008,0000058092,3,          ,                              ,                         ,  ,02,0000151482,0,FIRST PRIORITY BANK           ,2 WEST LIBERTY BOULEVARD  SUITE 104     ,MALVERN                  ,PA,19355     ,20-2894965
2008,0000058094,3,          ,                              ,                         ,  ,05,0000140441,0,GREYSTONE BANK                ,4700 FALLS OF NEUSE ROAD  SUITE 190     ,RALEIGH                  ,NC,27609     ,20-3747087
2008,0000058098,3,          ,                              ,                         ,  ,14,0000058738,0,BANK OF SANTA BARBARA         ,12 EAST FIGUEROA STREET                 ,SANTA BARBARA            ,CA,93101     ,20-3208852
2008,0000058101,3,          ,                              ,                         ,  ,09,0000047260,0,BANK OF BIRMINGHAM            ,33583 WOODWARD AVE.                     ,BIRMINGHAM               ,MI,48009     ,20-3993452
2008,0000058103,3,          ,                              ,                         ,  ,05,0000168709,0,SIGNATURE BANK OF GA          ,6065 ROSWELL RD                         ,SANDY SPRINGS            ,GA,30328     ,20-3323973
2008,0000058104,3,          ,                              ,                         ,  ,05,0000092908,0,CENTURY SECURITY BANK         ,5955 STATE BRIDGE ROAD  SUITE 100       ,DULUTH                   ,GA,30097     ,13-4313692
2008,0000058106,3,          ,                              ,                         ,  ,11,0000037361,0,RIVERLAND BANK                ,700 SEVILLE DR                          ,JORDAN                   ,MN,55352     ,20-3618708
2008,0000058107,3,          ,                              ,                         ,  ,11,0000106770,0,FORTUNE BANK                  ,3494 JEFFCO BLVD                        ,ARNOLD                   ,MO,63010     ,20-3586209
2008,0000058113,3,          ,                              ,                         ,  ,05,0000092675,0,FLAGSHIP COMMUNITY BANK       ,29750 U.S. HIGHWAY 19 NORTH             ,CLEARWATER               ,FL,33761     ,20-2472079
2008,0000058114,3,          ,                              ,                         ,  ,09,0000050949,0,BANK OF BELLEVILLE            ,720 W MAIN STREET  STE 100              ,BELLEVILLE               ,IL,62220     ,20-3533607
2008,0000058121,3,          ,                              ,                         ,  ,11,0000137957,0,TRIAD BANK                    ,10375 CLAYTON RD.                       ,ST. LOUIS                ,MO,63131     ,34-2033556
2008,0000058125,3,          ,                              ,                         ,  ,05,0000166664,0,EASTSIDE COMMERCIAL BANK      ,1051 CULPEPPER DRIVE                    ,CONYERS                  ,GA,30094     ,20-2270267
2008,0000058127,3,          ,                              ,                         ,  ,09,0000096906,0,STC CAPITAL BANK              ,460 1ST STREET                          ,ST. CHARLES              ,IL,60174     ,20-3918054
2008,0000058131,3,          ,                              ,                         ,  ,05,0000115987,0,BANK OF CORAL GABLES          ,2295 GALIANO STREET                     ,CORAL GABLES             ,FL,33134     ,20-2411732
2008,0000058133,3,          ,                              ,                         ,  ,02,0000053558,0,PATRIOT COMMUNITY BANK        ,237 LEXINGTON STREET                    ,WOBURN                   ,MA,01801     ,20-3411700
2008,0000058134,3,          ,                              ,                         ,  ,05,0000088764,0,BANK OF COMMERCE              ,100 QUEENS ROAD  STE 100                ,CHARLOTTE                ,NC,28273     ,20-2447504
2008,0000058136,3,          ,                              ,                         ,  ,05,0000061025,0,VANTAGESOUTH BANK             ,3725 SOUTH CHURCH STREET                ,BURLINGTON               ,NC,27215     ,20-3778175
2008,0000058137,3,          ,                              ,                         ,  ,14,0000106728,0,PACIFIC RIM BANK              ,500 ALA MOANA BLVD  2A                  ,HONOLULU                 ,HI,96813     ,20-3285621
2008,0000058142,3,          ,                              ,                         ,  ,13,0000115461,0,THE BANK OF RIVER OAKS        ,2929 KIRBY                              ,HOUSTON                  ,TX,77098     ,42-1679080
2008,0000058147,3,          ,                              ,                         ,  ,05,0000077236,0,VIRGINIA COMPANY BANK         ,601 THIMBLE SHOALS BLVD STE 201         ,NEWPORT NEWS             ,VA,23606     ,20-0683743
2008,0000058152,3,          ,                              ,                         ,  ,05,0000066617,0,FIRST BANK OF THE PALM BEACHES,415 5TH STREET                          ,WEST PALM BEACH          ,FL,33401     ,20-2945754
2008,0000058157,3,          ,                              ,                         ,  ,05,0000058551,0,BANKGREENVILLE                ,499 WOODRUFF RD                         ,GREENVILLE               ,SC,29607     ,20-4037316
2008,0000058159,3,          ,                              ,                         ,  ,14,0000118096,0,COMMUNITY BUSINESS BANK       ,P.O. BOX 912                            ,WEST SACRAMENTO          ,CA,95691     ,20-3302219
2008,0000058164,3,          ,                              ,                         ,  ,09,0000089387,0,BANK OF LEXINGTON             ,761 CORPORATE DRIVE                     ,LEXINGTON                ,KY,40503     ,20-4238096
2008,0000058165,3,          ,                              ,                         ,  ,09,0000086872,0,BELMONT BANK AND TRUST        ,8250 W BELMONT AVE                      ,CHICAGO                  ,IL,60634     ,56-2580290
2008,0000058166,3,          ,                              ,                         ,  ,02,0000446430,0,GRAYSTONE BANK                ,100 GRANITE RUN DRIVE                   ,LANCASTER                ,PA,17601     ,26-0126034
2008,0000058171,3,          ,                              ,                         ,  ,02,0000092056,0,EAST RIVER BANK               ,4341 RIDGE AVENUE                       ,PHILADELPHIA             ,PA,19129     ,33-1129970
2008,0000058173,3,          ,                              ,                         ,  ,05,0000068324,0,FLORIDIAN BANK                ,1696 N CLYDE MORRIS                     ,DAYTONA BEACH            ,FL,32117     ,20-4201875
2008,0000058175,3,          ,                              ,                         ,  ,02,0000260245,0,BANK OF NEW JERSEY            ,1365 PALISADE AVENUE                    ,FORT LEE                 ,NJ,07024     ,74-3175533
2008,0000058176,3,          ,                              ,                         ,  ,05,0000124566,0,GATEWAYBANK OF FLORIDA        ,P.O. BOX 731619                         ,ORMOND BEACH             ,FL,32173     ,20-2420570
2008,0000058179,3,          ,                              ,                         ,  ,05,0000068993,0,PINNACLE BANK OF SC           ,937 N. PLEASANTBURG DRIVE               ,GREENVILLE               ,SC,29607     ,11-3766006
2008,0000058181,3,          ,                              ,                         ,  ,05,0000203762,0,METRO CITY BANK               ,5441 BUFORD HIGHWAY  SUITE #109         ,DORAVILLE                ,GA,30340     ,76-0819027
2008,0000058185,3,          ,                              ,                         ,  ,05,0000043844,0,BANK OF VALDOSTA              ,301 WOODROW WILSON DRIVE                ,VALDOSTA                 ,GA,31602     ,20-4252971
2008,0000058189,3,          ,                              ,                         ,  ,05,0000099746,0,PROVIDENCE BANK               ,4955 WINDWARD PARKWAY                   ,ALPHARETTA               ,GA,30004     ,03-0584464
2008,0000058191,3,          ,                              ,                         ,  ,14,0000069705,0,COMMUNITY 1ST BANK            ,649 LINCOLN WAY                         ,AUBURN                   ,CA,95603     ,20-3431917
2008,0000058197,3,          ,                              ,                         ,  ,05,0000158337,0,BANK OF ELLIJAY               ,P.O. BOX 1819                           ,ELLIJAY                  ,GA,30540     ,20-4163321
2008,0000058199,3,          ,                              ,                         ,  ,14,0000038763,0,BEARTOOTH BANK                ,4130 KING AVE WEST                      ,BILLINGS                 ,MT,59106     ,20-1889015
2008,0000058202,3,          ,                              ,                         ,  ,13,0000048543,0,OMNI BANK OF BATON ROUGE      ,2900 RIDGELAKE DR                       ,METAIRIE                 ,LA,70002-4923,20-3649166
2008,0000058205,3,          ,                              ,                         ,  ,11,0000105069,0,WESTBRIDGE BANK AND TRUST     ,17280 N OUTER 40 ROAD                   ,CHESTERFIELD             ,MO,63005     ,20-4063458
2008,0000058206,3,          ,                              ,                         ,  ,05,0000051000,0,TRINITY BANK                  ,3850 WEST MAIN ST. SUITE 1000           ,DOTHAN                   ,AL,36305     ,20-4362910
2008,0000058208,3,          ,                              ,                         ,  ,13,0000141669,0,FIRST FREEDOM BANK            ,PO BOX 100                              ,LEBANON                  ,TN,37088-0100,20-2432282
2008,0000058210,3,          ,                              ,                         ,  ,11,0000242022,0,BRIDGEWATER BANK              ,3800 AMERICAN BLVD WEST #100            ,BLOOMINGTON              ,MN,55431     ,03-0572894
2008,0000058211,3,          ,                              ,                         ,  ,05,0000048759,0,SUNRISE BANK OF ATLANTA       ,600 WEST PEACHTREE STREET NW  SUITE 300 ,ATLANTA                  ,GA,30308     ,20-4510677
2008,0000058214,3,          ,                              ,                         ,  ,09,0000085093,0,TOWN CENTER BANK              ,515 N. LAGRANGE ROAD                    ,FRANKFORT                ,IL,60423     ,20-5008987
2008,0000058215,3,          ,                              ,                         ,  ,09,0000041384,0,INSIGHT BANK                  ,8760 ORION PL.  1ST FLOOR               ,COLUMBUS                 ,OH,43240     ,34-2061359
2008,0000058218,3,          ,                              ,                         ,  ,14,0000045503,0,FRIENDLY HILLS BANK           ,12070 TELEGRAPH RD.  STE 100            ,SANTA FE SPRINGS         ,CA,90670     ,20-4058723
2008,0000058221,3,          ,                              ,                         ,  ,14,0000045719,0,SUTTER COMMUNITY BANK         ,700 PLUMAS STREET  P.O. BOX 312         ,YUBA CITY                ,CA,95991     ,42-1689146
2008,0000058226,3,          ,                              ,                         ,  ,05,0000087681,0,CREEKSIDE BANK                ,100 SPRINGFIELD DR P O BOX 429          ,WOODSTOCK                ,GA,30188     ,20-4693319
2008,0000058228,3,          ,                              ,                         ,  ,13,0000391940,0,BUSINESS FIRST BANK           ,5110 CORPORATE BLVD.                    ,BATON ROUGE              ,LA,70808     ,20-3977125
2008,0000058236,3,          ,                              ,                         ,  ,11,0000044066,0,STONEBRIDGE BANK              ,903 WASHINGTON AVE S                    ,MINNEAPOLIS              ,MN,55415     ,59-3831497
2008,0000058238,3,          ,                              ,                         ,  ,05,0000158709,0,ONE GEORGIA BANK              ,1180 PEACHTREE STREET  NE SUITE 2610    ,ATLANTA                  ,GA,30294     ,20-4604982
2008,0000058239,3,          ,                              ,                         ,  ,05,0000068782,0,PROVIDENCE BANK               ,P O BOX 7727                            ,ROCKY MOUNT              ,NC,27804     ,20-4006556
